order_id,distance_km,prep_time_min,items_count,weather,traffic_level,time_of_day,vehicle_type,rider_experience_yrs,delivery_time_min
ORD_000324,6.21,10,2,Rainy,Medium,Morning,Motorcycle,5.7,32.2
ORD_000325,4.03,15,3,Windy,Low,Afternoon,Motorcycle,0.6,25.9
ORD_000326,6.4,15,2,Clear,Jam,Afternoon,Scooter,4.8,45.1
ORD_000327,4.01,15,1,Windy,Medium,Evening Peak,Scooter,2.6,30.4
ORD_000328,8.24,10,2,Foggy,Medium,Late Night,Electric Bike,3.7,44.1
ORD_000329,4.24,35,2,Clear,Medium,Evening Peak,Scooter,3.2,46.5
ORD_000330,1.48,15,1,Heavy Storm,Medium,Afternoon,Scooter,3.5,31.3
ORD_000331,2.79,20,2,Clear,Jam,Afternoon,Motorcycle,3.2,31.9
ORD_000332,5.19,15,1,Rainy,Medium,Morning,Scooter,5.2,40.8
ORD_000333,12.18,25,2,Clear,Medium,Morning,Motorcycle,4.3,54.7
ORD_000334,8.06,15,4,Windy,High,Afternoon,Electric Bike,2.8,55.3
ORD_000335,1.34,30,1,Clear,Medium,Evening Peak,Scooter,4.3,32.6
ORD_000336,2.08,15,1,Heavy Storm,Low,Late Night,Motorcycle,5.8,33.2
ORD_000337,9.45,10,2,Clear,Medium,Afternoon,Electric Bike,0.9,51.7
ORD_000338,7.28,20,5,Clear,Low,Morning,Motorcycle,2.6,40.0
ORD_000339,15.84,20,3,Rainy,Medium,Afternoon,Electric Bike,5.3,83.2
ORD_000340,3.92,10,3,Clear,Medium,Afternoon,Motorcycle,4.6,21.3
ORD_000341,3.08,15,3,Rainy,Medium,Evening Peak,Scooter,5.6,32.2
ORD_000342,5.35,25,3,Clear,Medium,Evening Peak,Motorcycle,0.7,40.4
ORD_000343,3.87,10,2,Windy,Medium,Evening Peak,Scooter,5.2,19.9
ORD_000344,8.96,15,3,Foggy,Medium,Morning,Motorcycle,4.9,43.0
ORD_000345,3.8,20,5,Clear,Low,Late Night,Motorcycle,5.0,29.5
ORD_000346,4.39,20,2,Rainy,High,Late Night,Motorcycle,3.8,41.2
ORD_000347,2.84,10,2,Windy,Low,Morning,Motorcycle,0.8,15.5
ORD_000348,7.77,20,1,Clear,Medium,Morning,Scooter,3.5,42.8
ORD_000349,2.95,10,1,Clear,Low,Evening Peak,Motorcycle,2.7,18.0
ORD_000350,6.47,15,3,Clear,Jam,Evening Peak,Scooter,3.4,49.0
ORD_000351,13.34,15,3,Windy,Medium,Evening Peak,Motorcycle,4.6,50.7
ORD_000352,1.72,30,3,Clear,Low,Afternoon,Scooter,3.8,34.9
ORD_000353,11.2,10,1,Clear,Medium,Evening Peak,Scooter,2.1,45.4
ORD_000354,6.01,15,3,Rainy,High,Evening Peak,Motorcycle,3.8,42.0
ORD_000355,2.59,20,2,Clear,Medium,Morning,Electric Bike,1.0,30.5
ORD_000356,5.46,15,3,Rainy,High,Evening Peak,Motorcycle,0.5,41.9
ORD_000357,7.64,20,4,Heavy Storm,Medium,Evening Peak,Scooter,2.7,58.9
ORD_000358,3.2,35,3,Rainy,Medium,Morning,Motorcycle,4.7,48.2
ORD_000359,6.67,35,1,Clear,High,Evening Peak,Electric Bike,5.0,66.3
ORD_000360,11.72,15,2,Rainy,Low,Afternoon,Motorcycle,3.5,47.5
ORD_000361,3.8,20,2,Clear,Jam,Evening Peak,Scooter,5.3,39.0
ORD_000362,2.82,30,3,Clear,High,Evening Peak,Scooter,1.2,41.1
ORD_000363,4.77,10,1,Heavy Storm,High,Evening Peak,Motorcycle,5.8,38.4
ORD_000364,5.3,15,8,Clear,Low,Afternoon,Motorcycle,5.6,30.1
ORD_000365,9.22,15,3,Windy,Low,Evening Peak,Motorcycle,3.8,38.6
ORD_000366,4.68,15,2,Clear,Low,Morning,Scooter,0.8,26.5
ORD_000367,3.99,35,2,Clear,Medium,Morning,Scooter,3.0,45.1
ORD_000368,2.78,20,3,Windy,Low,Morning,Motorcycle,1.5,27.7
ORD_000369,1.86,15,3,Rainy,Jam,Morning,Scooter,4.0,30.7
ORD_000370,2.34,25,2,Clear,High,Morning,Motorcycle,1.5,34.4
ORD_000371,2.33,15,3,Clear,High,Morning,Motorcycle,3.1,23.3
ORD_000372,4.41,25,4,Clear,Medium,Evening Peak,Motorcycle,1.6,40.3
ORD_000373,2.04,15,4,Clear,Medium,Morning,Motorcycle,1.5,23.3
ORD_000374,4.98,15,1,Clear,Low,Evening Peak,Electric Bike,1.9,29.7
ORD_000375,13.17,15,2,Clear,Jam,Afternoon,Scooter,0.7,85.4
ORD_000376,9.37,20,3,Windy,Medium,Afternoon,Scooter,4.4,47.8
ORD_000377,4.39,15,2,Clear,Medium,Late Night,Motorcycle,2.2,28.7
ORD_000378,17.98,10,3,Clear,High,Evening Peak,Scooter,4.3,79.2
ORD_000379,5.31,35,3,Clear,High,Evening Peak,Scooter,4.1,53.5
ORD_000380,5.74,30,1,Rainy,Low,Evening Peak,Motorcycle,0.9,52.2
ORD_000381,4.72,20,3,Clear,Jam,Afternoon,Motorcycle,2.2,43.1
ORD_000382,5.04,25,4,Clear,Medium,Evening Peak,Electric Bike,3.6,41.4
ORD_000383,3.72,30,5,Rainy,Medium,Morning,Motorcycle,5.6,47.6
ORD_000384,4.43,20,2,Clear,Low,Afternoon,Scooter,2.7,32.0
ORD_000385,11.24,20,8,Rainy,High,Evening Peak,Electric Bike,3.3,85.0
ORD_000386,9.93,25,2,Clear,Medium,Morning,Electric Bike,4.6,67.3
ORD_000387,1.45,20,2,Clear,Jam,Morning,Motorcycle,4.9,25.6
ORD_000388,2.17,10,3,Clear,High,Afternoon,Electric Bike,5.6,19.1
ORD_000389,3.22,15,3,Windy,High,Afternoon,Motorcycle,3.2,27.3
ORD_000390,8.51,15,3,Clear,Jam,Evening Peak,Motorcycle,1.6,56.2
ORD_000391,10.06,30,1,Clear,High,Evening Peak,Motorcycle,4.7,63.9
ORD_000392,7.62,20,1,Windy,Low,Morning,Scooter,1.2,39.3
ORD_000393,2.59,25,3,Clear,Low,Afternoon,Motorcycle,2.8,30.9
ORD_000394,3.77,25,2,Windy,Medium,Late Night,Motorcycle,4.0,38.9
ORD_000395,6.74,15,1,Foggy,Low,Afternoon,Motorcycle,4.3,33.2
ORD_000396,4.46,20,5,Foggy,High,Morning,Motorcycle,4.5,36.8
ORD_000397,4.12,15,5,Clear,Jam,Evening Peak,Motorcycle,1.6,32.2
ORD_000398,4.16,15,3,Clear,Low,Evening Peak,Scooter,5.9,24.6
ORD_000399,9.52,25,2,Foggy,Low,Afternoon,Scooter,1.5,50.0
ORD_000400,7.12,20,8,Rainy,Medium,Afternoon,Scooter,1.0,54.4
ORD_000401,4.28,25,2,Windy,High,Evening Peak,Motorcycle,4.2,43.1
ORD_000402,6.17,15,1,Clear,Medium,Afternoon,Motorcycle,5.5,30.9
ORD_000403,2.4,20,4,Windy,Medium,Late Night,Motorcycle,3.6,29.8
ORD_000404,3.77,15,1,Windy,Medium,Afternoon,Scooter,3.8,27.3
ORD_000405,9.01,20,3,Heavy Storm,High,Evening Peak,Motorcycle,3.5,65.2
ORD_000406,1.98,15,2,Clear,High,Morning,Motorcycle,0.7,23.5
ORD_000407,7.17,20,2,Clear,Medium,Evening Peak,Scooter,4.2,42.6
ORD_000408,1.44,10,2,Heavy Storm,Medium,Evening Peak,Electric Bike,2.5,27.8
ORD_000409,12.29,15,2,Clear,Medium,Afternoon,Motorcycle,5.6,44.6
ORD_000410,3.72,20,2,Windy,Medium,Afternoon,Motorcycle,1.5,32.5
ORD_000411,6.42,20,1,Foggy,High,Morning,Motorcycle,2.2,43.2
ORD_000412,5.48,20,2,Foggy,Medium,Evening Peak,Scooter,3.3,39.3
ORD_000413,5.59,20,8,Windy,Jam,Late Night,Scooter,3.1,51.9
ORD_000414,6.1,30,1,Clear,Medium,Evening Peak,Motorcycle,2.7,46.8
ORD_000415,1.8,30,1,Windy,High,Evening Peak,Motorcycle,2.2,35.5
ORD_000416,5.66,15,1,Foggy,High,Evening Peak,Electric Bike,1.3,44.6
ORD_000417,4.61,15,2,Rainy,Medium,Afternoon,Motorcycle,5.0,31.7
ORD_000418,3.73,20,1,Clear,Medium,Morning,Scooter,3.0,30.6
ORD_000419,3.22,10,2,Clear,Medium,Evening Peak,Motorcycle,3.7,21.0
ORD_000420,5.74,15,2,Clear,Medium,Morning,Motorcycle,3.5,29.0
ORD_000421,2.84,15,4,Windy,High,Morning,Scooter,3.7,25.9
ORD_000422,8.92,15,2,Clear,Medium,Afternoon,Scooter,4.4,40.2
ORD_000423,6.68,20,4,Clear,Medium,Morning,Motorcycle,4.0,40.1
ORD_000424,5.93,15,3,Clear,High,Evening Peak,Electric Bike,2.0,47.1
ORD_000425,8.72,15,6,Rainy,High,Evening Peak,Motorcycle,3.5,50.5
ORD_000426,1.66,25,2,Clear,Low,Late Night,Scooter,1.8,28.0
ORD_000427,2.35,25,6,Clear,Jam,Afternoon,Motorcycle,3.7,38.7
ORD_000428,6.84,25,3,Clear,Medium,Afternoon,Scooter,2.9,43.8
ORD_000429,3.33,15,2,Clear,Medium,Evening Peak,Motorcycle,0.7,25.1
ORD_000430,3.57,10,2,Clear,Low,Afternoon,Electric Bike,4.5,17.0
ORD_000431,2.17,10,3,Foggy,High,Afternoon,Electric Bike,2.0,25.0
ORD_000432,2.85,15,4,Foggy,Jam,Evening Peak,Motorcycle,5.6,32.5
ORD_000433,9.03,15,2,Foggy,Low,Afternoon,Electric Bike,2.0,49.2
ORD_000434,6.75,25,5,Clear,Medium,Morning,Motorcycle,6.0,40.3
ORD_000435,5.7,35,2,Clear,High,Afternoon,Scooter,3.0,57.4
ORD_000436,3.65,25,3,Rainy,Jam,Morning,Scooter,0.6,55.3
ORD_000437,5.5,20,5,Clear,Low,Evening Peak,Scooter,0.9,37.5
ORD_000438,9.47,20,2,Foggy,High,Morning,Motorcycle,1.0,56.9
ORD_000439,3.38,25,2,Rainy,Medium,Evening Peak,Scooter,0.8,42.8
ORD_000440,5.03,30,3,Clear,Medium,Late Night,Motorcycle,2.0,41.1
ORD_000441,12.72,20,3,Clear,High,Late Night,Scooter,2.3,65.2
ORD_000442,7.57,15,4,Clear,Medium,Morning,Motorcycle,1.1,39.2
ORD_000443,3.68,15,2,Clear,Low,Evening Peak,Scooter,2.9,23.0
ORD_000444,7.23,20,3,Rainy,Medium,Evening Peak,Electric Bike,2.5,56.7
ORD_000445,1.96,15,1,Clear,Low,Afternoon,Motorcycle,4.0,14.1
ORD_000446,4.92,30,2,Clear,Medium,Morning,Scooter,1.6,47.1
ORD_000447,7.23,20,1,Rainy,Medium,Late Night,Scooter,5.5,44.5
ORD_000448,6.35,20,3,Clear,Jam,Evening Peak,Motorcycle,3.3,49.0
ORD_000449,7.19,10,6,Rainy,High,Evening Peak,Scooter,3.9,45.2
ORD_000450,8.08,15,1,Clear,Medium,Evening Peak,Electric Bike,0.7,48.3
ORD_000451,6.63,15,1,Rainy,High,Afternoon,Scooter,3.6,46.8
ORD_000452,6.53,20,2,Clear,Low,Afternoon,Scooter,2.5,32.2
ORD_000453,5.77,15,2,Clear,Medium,Evening Peak,Electric Bike,5.6,32.0
ORD_000454,2.67,35,2,Clear,Medium,Afternoon,Electric Bike,5.4,47.7
ORD_000455,9.03,20,2,Clear,Medium,Afternoon,Scooter,4.0,47.2
ORD_000456,5.02,20,1,Clear,High,Morning,Scooter,4.7,37.1
ORD_000457,7.47,30,5,Clear,High,Late Night,Motorcycle,4.0,54.6
ORD_000458,8.52,35,2,Foggy,High,Evening Peak,Scooter,0.6,71.1
ORD_000459,3.78,15,2,Rainy,Medium,Morning,Motorcycle,4.4,32.9
ORD_000460,3.98,25,2,Rainy,Low,Morning,Motorcycle,1.5,41.7
ORD_000461,4.29,15,1,Foggy,High,Evening Peak,Motorcycle,4.3,31.0
ORD_000462,9.98,15,1,Clear,Low,Morning,Motorcycle,0.6,32.6
ORD_000463,3.0,10,1,Clear,Medium,Afternoon,Scooter,2.2,19.0
ORD_000464,10.94,20,2,Clear,Medium,Late Night,Electric Bike,3.3,59.6
ORD_000465,5.74,15,3,Clear,Medium,Evening Peak,Scooter,2.3,30.2
ORD_000466,5.97,20,2,Foggy,Low,Late Night,Motorcycle,4.3,33.9
ORD_000467,8.32,20,2,Foggy,Medium,Morning,Electric Bike,3.4,55.0
ORD_000468,5.38,20,3,Foggy,Jam,Afternoon,Scooter,5.8,53.3
ORD_000469,9.09,15,2,Rainy,Jam,Evening Peak,Scooter,2.5,63.3
ORD_000470,3.78,25,2,Windy,Medium,Evening Peak,Motorcycle,4.5,36.6
ORD_000471,10.75,20,3,Heavy Storm,Medium,Afternoon,Scooter,5.1,65.8
ORD_000472,3.95,15,3,Clear,Low,Afternoon,Scooter,1.9,28.9
ORD_000473,10.97,35,2,Rainy,High,Afternoon,Scooter,4.6,85.7
ORD_000474,4.01,15,4,Clear,Low,Evening Peak,Scooter,2.7,25.7
ORD_000475,4.36,20,1,Clear,Low,Afternoon,Motorcycle,1.2,29.6
ORD_000476,2.8,20,2,Windy,Medium,Morning,Electric Bike,0.5,33.9
ORD_000477,3.24,10,3,Clear,Medium,Evening Peak,Scooter,4.6,12.7
ORD_000478,5.03,15,2,Clear,Low,Morning,Motorcycle,1.5,26.7
ORD_000479,5.86,25,2,Clear,Low,Evening Peak,Scooter,0.8,44.0
ORD_000480,8.73,15,2,Foggy,Jam,Morning,Motorcycle,3.2,54.1
ORD_000481,4.53,15,2,Rainy,High,Afternoon,Motorcycle,2.4,40.1
ORD_000482,2.6,20,2,Clear,Medium,Evening Peak,Motorcycle,4.3,26.1
ORD_000483,6.36,20,3,Heavy Storm,Medium,Late Night,Scooter,1.1,53.1
ORD_000484,5.64,20,2,Foggy,Medium,Morning,Motorcycle,1.2,36.5
ORD_000485,6.75,25,1,Clear,Medium,Evening Peak,Motorcycle,2.7,44.2
ORD_000486,3.51,15,1,Windy,High,Late Night,Scooter,3.4,32.0
ORD_000487,3.75,20,2,Heavy Storm,Jam,Afternoon,Motorcycle,5.0,52.5
ORD_000488,3.51,20,5,Rainy,Low,Afternoon,Scooter,3.7,39.7
ORD_000489,9.66,15,2,Clear,Low,Late Night,Electric Bike,5.5,40.3
ORD_000490,10.8,30,1,Clear,Medium,Evening Peak,Motorcycle,1.7,56.7
ORD_000491,3.66,25,4,Foggy,Jam,Evening Peak,Electric Bike,3.8,53.0
ORD_000492,3.7,15,3,Clear,Medium,Evening Peak,Motorcycle,4.1,26.9
ORD_000493,7.28,20,4,Clear,Medium,Afternoon,Motorcycle,4.5,39.4
ORD_000494,11.47,20,2,Clear,Medium,Morning,Electric Bike,5.9,59.7
ORD_000495,12.86,15,1,Windy,High,Evening Peak,Scooter,3.1,64.6
ORD_000496,3.57,25,1,Clear,Medium,Evening Peak,Motorcycle,2.5,31.3
ORD_000497,4.09,20,6,Windy,Medium,Evening Peak,Motorcycle,5.2,32.7
ORD_000498,6.03,20,4,Foggy,Medium,Evening Peak,Motorcycle,1.5,43.0
ORD_000499,6.19,15,3,Clear,High,Morning,Motorcycle,0.7,40.9
ORD_000500,4.63,15,1,Clear,Low,Morning,Electric Bike,2.9,31.7
ORD_000501,3.18,15,1,Rainy,Medium,Afternoon,Motorcycle,1.9,31.5
ORD_000502,5.04,20,1,Foggy,Medium,Afternoon,Motorcycle,2.7,32.7
ORD_000503,12.85,20,3,Foggy,Jam,Evening Peak,Motorcycle,5.9,82.6
ORD_000504,3.78,10,6,Clear,Low,Afternoon,Scooter,2.4,22.1
ORD_000505,5.83,15,3,Clear,Low,Afternoon,Scooter,4.4,30.1
ORD_000506,17.64,15,4,Windy,Medium,Evening Peak,Motorcycle,1.9,64.3
ORD_000507,3.75,20,3,Foggy,Medium,Evening Peak,Motorcycle,2.2,35.9
ORD_000508,7.47,20,2,Clear,Medium,Afternoon,Motorcycle,1.8,43.1
ORD_000509,13.16,15,3,Clear,High,Evening Peak,Scooter,3.6,62.5
ORD_000510,7.12,10,3,Clear,Low,Evening Peak,Motorcycle,1.7,29.1
ORD_000511,9.29,15,2,Clear,Medium,Afternoon,Motorcycle,4.5,36.6
ORD_000512,8.03,15,3,Heavy Storm,Medium,Afternoon,Motorcycle,4.2,53.3
ORD_000513,6.8,25,1,Clear,Low,Late Night,Motorcycle,2.8,38.5
ORD_000514,10.61,15,4,Clear,Medium,Evening Peak,Scooter,0.6,47.3
ORD_000515,7.34,15,2,Foggy,Jam,Afternoon,Scooter,0.6,58.9
ORD_000516,4.66,20,2,Windy,Medium,Evening Peak,Scooter,3.4,34.5
ORD_000517,5.58,30,3,Windy,High,Evening Peak,Motorcycle,5.1,47.4
ORD_000518,6.31,35,3,Foggy,Medium,Morning,Scooter,3.8,56.0
ORD_000519,4.08,30,3,Clear,Medium,Late Night,Scooter,2.9,39.7
ORD_000520,5.72,20,2,Rainy,High,Evening Peak,Motorcycle,5.4,44.0
ORD_000521,5.27,20,5,Clear,Medium,Afternoon,Motorcycle,1.6,35.0
ORD_000522,7.32,25,3,Clear,Medium,Late Night,Scooter,2.5,44.9
ORD_000523,15.13,25,2,Clear,High,Morning,Scooter,3.6,83.4
ORD_000524,5.91,30,2,Foggy,Low,Evening Peak,Scooter,2.1,50.8
ORD_000525,11.63,15,1,Clear,Medium,Evening Peak,Motorcycle,6.0,46.1
ORD_000526,7.18,15,1,Clear,High,Evening Peak,Scooter,3.0,40.6
ORD_000527,5.71,15,3,Clear,Low,Evening Peak,Electric Bike,0.8,31.6
ORD_000528,3.95,20,2,Clear,Medium,Morning,Scooter,1.5,30.0
ORD_000529,5.73,25,2,Clear,Medium,Afternoon,Scooter,3.4,42.9
ORD_000530,5.54,25,1,Clear,High,Evening Peak,Scooter,3.5,49.3
ORD_000531,3.38,15,4,Clear,High,Late Night,Motorcycle,5.9,29.0
ORD_000532,3.69,15,2,Clear,Medium,Morning,Scooter,3.8,26.5
ORD_000533,6.34,35,2,Clear,Jam,Morning,Scooter,4.2,66.8
ORD_000534,11.57,15,8,Foggy,Low,Morning,Scooter,1.7,50.8
ORD_000535,4.94,15,2,Clear,High,Evening Peak,Motorcycle,1.1,34.0
ORD_000536,2.12,20,2,Clear,Medium,Afternoon,Motorcycle,3.8,23.3
ORD_000537,1.35,15,1,Foggy,High,Morning,Scooter,5.3,16.6
ORD_000538,2.77,15,2,Heavy Storm,Medium,Morning,Electric Bike,3.7,36.9
ORD_000539,7.57,15,2,Windy,Low,Evening Peak,Motorcycle,2.9,32.5
ORD_000540,2.35,15,4,Clear,High,Evening Peak,Motorcycle,3.7,20.5
ORD_000541,8.24,20,2,Windy,Medium,Late Night,Scooter,3.1,48.5
ORD_000542,7.34,15,4,Clear,Medium,Afternoon,Motorcycle,1.3,34.8
ORD_000543,4.85,15,3,Clear,Low,Evening Peak,Scooter,4.6,28.1
ORD_000544,3.4,15,1,Clear,High,Evening Peak,Electric Bike,3.4,31.0
ORD_000545,4.46,25,6,Heavy Storm,High,Late Night,Scooter,2.7,58.2
ORD_000546,6.25,15,1,Windy,Jam,Late Night,Motorcycle,3.6,44.5
ORD_000547,2.39,15,1,Clear,High,Evening Peak,Scooter,1.8,25.1
ORD_000548,10.92,15,2,Rainy,High,Afternoon,Scooter,2.9,61.9
ORD_000549,6.22,15,2,Clear,Medium,Late Night,Scooter,3.9,36.6
ORD_000550,6.62,15,2,Clear,Medium,Afternoon,Motorcycle,1.7,30.0
ORD_000551,7.31,20,2,Windy,Medium,Evening Peak,Scooter,4.6,41.6
ORD_000552,10.34,30,6,Windy,Low,Morning,Motorcycle,3.4,56.3
ORD_000553,5.74,30,3,Clear,Jam,Evening Peak,Motorcycle,5.2,59.6
ORD_000554,7.57,20,1,Clear,High,Evening Peak,Motorcycle,5.2,40.8
ORD_000555,3.43,10,5,Clear,Low,Morning,Motorcycle,3.2,22.7
ORD_000556,12.89,20,1,Foggy,Jam,Afternoon,Motorcycle,1.6,80.3
ORD_000557,5.52,10,2,Clear,High,Evening Peak,Electric Bike,4.6,36.4
ORD_000558,3.42,20,2,Foggy,Jam,Evening Peak,Motorcycle,2.8,38.6
ORD_000559,3.95,15,3,Clear,Medium,Evening Peak,Scooter,3.8,24.0
ORD_000560,1.61,25,3,Clear,Medium,Morning,Scooter,1.1,34.1
ORD_000561,3.93,30,3,Clear,Medium,Evening Peak,Motorcycle,4.0,39.7
ORD_000562,1.2,15,3,Heavy Storm,Low,Late Night,Motorcycle,2.6,30.3
ORD_000563,7.88,15,3,Windy,Medium,Late Night,Motorcycle,2.3,38.1
ORD_000564,6.51,20,1,Foggy,Low,Morning,Scooter,5.9,34.0
ORD_000565,2.86,15,6,Windy,High,Late Night,Motorcycle,2.9,27.8
ORD_000566,4.99,30,2,Heavy Storm,Low,Evening Peak,Motorcycle,4.2,53.6
ORD_000567,5.12,15,3,Clear,Medium,Evening Peak,Motorcycle,4.0,29.2
ORD_000568,2.54,15,3,Windy,Jam,Morning,Motorcycle,1.1,32.3
ORD_000569,4.51,25,4,Foggy,High,Evening Peak,Scooter,4.6,46.8
ORD_000570,5.21,15,3,Windy,High,Morning,Scooter,2.3,30.7
ORD_000571,4.45,10,1,Rainy,Medium,Evening Peak,Scooter,4.9,29.6
ORD_000572,3.42,20,4,Windy,Medium,Evening Peak,Scooter,3.8,30.3
ORD_000573,2.8,20,1,Rainy,Medium,Evening Peak,Motorcycle,2.2,34.5
ORD_000574,4.36,20,2,Clear,Low,Morning,Motorcycle,2.5,30.3
ORD_000575,3.66,20,2,Clear,Low,Afternoon,Electric Bike,4.5,32.2
ORD_000576,7.05,10,1,Clear,High,Evening Peak,Motorcycle,3.5,33.9
ORD_000577,10.7,15,1,Rainy,Medium,Evening Peak,Motorcycle,4.2,47.6
ORD_000578,8.47,15,4,Clear,Low,Afternoon,Scooter,1.4,40.6
ORD_000579,5.31,35,2,Windy,High,Morning,Scooter,4.8,54.1
ORD_000580,3.49,10,2,Clear,High,Evening Peak,Scooter,2.3,21.1
ORD_000581,8.34,15,3,Foggy,Low,Evening Peak,Motorcycle,3.9,38.7
ORD_000582,7.29,30,4,Clear,Medium,Late Night,Scooter,1.1,55.1
ORD_000583,10.28,35,4,Windy,Medium,Evening Peak,Motorcycle,2.3,65.7
ORD_000584,5.74,25,3,Windy,Medium,Evening Peak,Motorcycle,4.1,43.8
ORD_000585,12.52,10,3,Clear,Medium,Afternoon,Motorcycle,2.0,43.9
ORD_000586,5.74,20,3,Foggy,Medium,Evening Peak,Scooter,5.3,40.5
ORD_000587,3.48,15,4,Clear,Low,Evening Peak,Scooter,4.1,26.7
ORD_000588,3.86,25,2,Rainy,Low,Evening Peak,Motorcycle,5.3,39.2
ORD_000589,6.86,10,2,Clear,Medium,Afternoon,Motorcycle,2.7,26.9
ORD_000590,3.65,15,1,Foggy,Low,Afternoon,Motorcycle,0.7,26.3
ORD_000591,12.47,15,3,Clear,Jam,Evening Peak,Motorcycle,3.7,75.2
ORD_000592,6.55,15,2,Clear,Medium,Late Night,Motorcycle,2.4,31.2
ORD_000593,5.25,20,1,Clear,Medium,Afternoon,Electric Bike,3.0,38.5
ORD_000594,5.5,25,6,Foggy,Medium,Afternoon,Scooter,4.2,45.0
ORD_000595,4.42,20,2,Foggy,Medium,Late Night,Scooter,4.4,31.8
ORD_000596,1.84,15,4,Clear,Low,Morning,Scooter,0.7,20.7
ORD_000597,3.86,25,3,Rainy,Low,Evening Peak,Motorcycle,4.7,38.4
ORD_000598,11.61,10,2,Clear,Medium,Evening Peak,Scooter,3.2,44.5
ORD_000599,5.83,15,1,Clear,High,Evening Peak,Motorcycle,3.6,29.0
ORD_000600,9.0,15,4,Clear,High,Morning,Motorcycle,2.1,46.4
ORD_000601,9.15,10,4,Clear,High,Evening Peak,Electric Bike,2.8,51.9
ORD_000602,5.02,10,1,Clear,High,Morning,Electric Bike,4.4,31.9
ORD_000603,7.35,15,3,Clear,Jam,Afternoon,Scooter,4.8,46.4
ORD_000604,1.95,30,3,Clear,Jam,Morning,Scooter,2.6,43.1
ORD_000605,11.1,30,5,Rainy,Medium,Evening Peak,Scooter,4.3,71.7
ORD_000606,10.6,15,3,Clear,Low,Morning,Scooter,1.9,43.8
ORD_000607,6.76,10,2,Clear,Low,Morning,Motorcycle,5.1,21.9
ORD_000608,5.95,15,3,Clear,Jam,Afternoon,Scooter,3.9,45.3
ORD_000609,5.06,15,2,Clear,Medium,Morning,Motorcycle,4.8,24.2
ORD_000610,9.58,15,2,Clear,Low,Evening Peak,Motorcycle,3.1,33.1
ORD_000611,7.83,10,3,Windy,Medium,Afternoon,Scooter,1.8,33.9
ORD_000612,4.15,20,6,Windy,High,Evening Peak,Scooter,2.9,38.1
ORD_000613,2.6,20,4,Clear,High,Evening Peak,Motorcycle,2.6,27.5
ORD_000614,2.33,15,3,Clear,Medium,Evening Peak,Motorcycle,2.3,25.5
ORD_000615,9.53,25,1,Windy,Medium,Evening Peak,Scooter,1.7,52.1
ORD_000616,5.0,25,1,Foggy,High,Evening Peak,Electric Bike,4.7,48.6
ORD_000617,6.69,15,3,Clear,Medium,Afternoon,Scooter,1.0,36.8
ORD_000618,5.36,10,1,Clear,Low,Afternoon,Motorcycle,5.4,22.3
ORD_000619,2.35,30,3,Foggy,High,Evening Peak,Motorcycle,1.5,43.3
ORD_000620,1.98,20,2,Clear,High,Afternoon,Motorcycle,5.9,27.2
ORD_000621,3.99,15,1,Rainy,Low,Afternoon,Scooter,5.9,31.6
ORD_000622,4.19,20,1,Clear,Low,Morning,Scooter,2.7,29.2
ORD_000623,4.18,15,2,Foggy,Low,Evening Peak,Motorcycle,5.9,23.9
ORD_000624,4.25,20,3,Clear,High,Evening Peak,Scooter,5.3,36.6
ORD_000625,14.57,15,2,Windy,Medium,Evening Peak,Scooter,1.0,59.8
ORD_000626,8.93,15,1,Clear,Medium,Afternoon,Scooter,5.7,39.4
ORD_000627,5.88,20,1,Clear,Low,Evening Peak,Scooter,0.7,33.1
ORD_000628,4.93,20,3,Windy,Medium,Morning,Electric Bike,1.5,41.8
ORD_000629,5.02,10,4,Clear,Low,Morning,Motorcycle,3.7,18.9
ORD_000630,7.67,10,3,Clear,Medium,Evening Peak,Scooter,0.9,34.6
ORD_000631,4.9,15,2,Windy,Medium,Evening Peak,Motorcycle,1.4,29.5
ORD_000632,8.43,15,2,Clear,High,Evening Peak,Electric Bike,5.7,49.4
ORD_000633,6.24,15,2,Windy,High,Afternoon,Motorcycle,6.0,38.5
ORD_000634,14.65,20,4,Clear,Low,Morning,Scooter,4.9,54.8
ORD_000635,4.74,15,1,Foggy,Low,Afternoon,Electric Bike,3.3,33.4
ORD_000636,9.28,20,2,Windy,Medium,Afternoon,Scooter,5.5,50.0
ORD_000637,2.74,25,2,Clear,High,Evening Peak,Scooter,1.1,34.6
ORD_000638,3.54,10,3,Clear,High,Morning,Electric Bike,5.7,26.5
ORD_000639,13.56,20,3,Clear,High,Late Night,Motorcycle,2.4,64.4
ORD_000640,8.23,30,2,Clear,Low,Morning,Motorcycle,5.2,45.0
ORD_000641,6.76,15,8,Clear,Low,Afternoon,Electric Bike,4.2,39.8
ORD_000642,16.76,30,2,Heavy Storm,Medium,Evening Peak,Motorcycle,5.8,85.5
ORD_000643,4.97,20,1,Rainy,High,Evening Peak,Motorcycle,5.3,45.2
ORD_000644,9.27,20,3,Clear,High,Evening Peak,Motorcycle,5.4,53.9
ORD_000645,9.65,10,2,Clear,Low,Morning,Scooter,4.0,35.5
ORD_000646,11.94,20,6,Rainy,Jam,Late Night,Electric Bike,5.1,95.0
ORD_000647,2.56,15,4,Foggy,Low,Evening Peak,Motorcycle,4.7,23.7
ORD_000648,4.95,20,3,Clear,Medium,Evening Peak,Scooter,1.4,36.1
